EventID,UserName,LogHost,DomainName,Status,Source,AuthenticationPackage,Time,LogonID,ParentProcessName,ParentProcessID,ProcessName,ProcessID,LogonTypeDescription,LogonType,FailureReason,Destination
4,User016231,Comp256596,Domain001,,,,124965,0x74a3dc7,,,,,Network,3.0,,
6,User031848,Comp916004,Domain001,,,,139575,0x3e7,,,Proc811977.exe,0x1494,,,,Comp457365
7,User378309,Comp983832,Domain001,,,,125547,0xa586a8c8,,,,,,,,
6,Administrator,Comp520997,Domain001,,,,125891,0x1bf3d,,,Proc152044.exe,0x598,,,,ActiveDirectory
4,AppService,EnterpriseAppServer,EnterpriseAppServer,,,,119581,0x1344dbae,,,,,Interactive,2.0,,
4,Comp563344$,ActiveDirectory,Domain001,,,,124456,0x18d01356,,,,,Network,3.0,,
6,User273618,Comp272702,Domain001,,,,119691,0x3e7,,,winlogon.exe,0x290,,,,Comp457365
7,AppService,EnterpriseAppServer,EnterpriseAppServer,,,,124048,0xc6c36ff,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,124366,0x227c36ac3,,,,,,,,
2,User880320,ActiveDirectory,Domain001,,Comp691222,Kerberos,124720,0x2f598851,,,,,Network,3.0,,
4,User433141,ActiveDirectory,Domain001,,,,119886,0x1179c8de,,,,,Network,3.0,,
6,AppService,Comp911314,Domain001,,,,125712,0x1b19bb99,,,Proc363817.exe,0x17e0,,,,EnterpriseAppServer
7,AppService,Comp698972,Domain001,,,,140029,0xffb262a,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,123718,0x1da98f435,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,125079,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
7,Comp916004$,Comp916004,Domain001,,,,119665,0x3e7d8c94,,,,,,,,
7,ActiveDirectory$,ActiveDirectory,Domain001,,,,119859,0x1844a459,,,,,,,,
6,User721628,Comp916004,Domain001,,,,125110,0x3e7,,,Proc811977.exe,0x1494,,,,Comp457365
6,Comp916004$,Comp916004,Domain001,,,,119520,0x3e7,,,Proc050556.exe,0xdd0,,,,Comp916004
1,Administrator,Comp167162,Domain002,0xc0000064,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,123547,,,,,,,,,
2,AppService,Comp894088,Domain001,,Comp807801,NTLM,120041,0xf2d0873,,,,,Network,3.0,,
1,Administrator,Comp108356,Domain002,0xc0000064,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,124364,,,,,,,,,
1,User443805,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,140036,,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,125413,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
6,Administrator,Comp520997,Domain001,,,,119362,0x1bf3d,,,Proc152044.exe,0x598,,,,ActiveDirectory
7,system,Comp370343,nt authority,,,,124816,0x3e7,,,,,,,,
7,ActiveDirectory$,ActiveDirectory,Domain001,,,,123909,0x2f3b32ff,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,142917,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
7,Comp124753$,Comp124753,Domain001,,,,119110,0x5c4496ac,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,139999,0x1dfe5f5dc,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,124901,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
1,User159363,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,123473,,,,,,,,,
6,User854151,Comp916004,Domain001,,,,119182,0x3e7,,,Proc811977.exe,0x1494,,,,Comp457365
7,AppService,Comp698972,Domain001,,,,125944,0xec4df13,,,,,,,,
7,Comp834776$,Comp834776,Domain001,,,,124816,0x110121ee1,,,,,,,,
7,Scanner,Comp507194,Domain001,,,,123301,0xc1054da,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,120178,0x3ef341b1,,,,,,,,
2,User614694,Comp370444,Domain001,,Comp640598,Kerberos,140370,0x37c07c2a,,,,,Network,3.0,,
6,User940040,Comp780914,Domain001,,,,125465,0xe1f2d,,,Proc658859.exe,0x12b4,,,,Comp916004
2,AppService,Comp698972,Domain001,,Comp894088,NTLM,124541,0xea56c94,,,,,Network,3.0,,
3,AppService,EnterpriseAppServer,Domain001,,EnterpriseAppServer,Negotiate,140619,0x219f7,,,Proc813133.exe,0x760,Interactive,2.0,The specified account's password has expired.,
7,system,Comp757419,nt authority,,,,124626,0x3e7,,,,,,,,
4,Comp808785$,ActiveDirectory,Domain001,,,,124677,0x1206413e,,,,,Network,3.0,,
4,Comp658640$,ActiveDirectory,Domain001,,,,140478,0xd77010e,,,,,Network,3.0,,
1,Administrator,Comp947254,Domain002,0xc0000064,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,125839,,,,,,,,,
1,User102292,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,124489,,,,,,,,,
7,AppService,Comp894088,Domain001,,,,123955,0xf808f8f,,,,,,,,
6,User963852,Comp916004,Domain001,,,,119574,0x3e7,,,Proc811977.exe,0xb00,,,,Comp457365
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,125343,,,,,,,,,
1,User788590,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,139612,,,,,,,,,
0,User443242,ActiveDirectory,Domain001,,,,123993,,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,125966,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,124637,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
6,User427735,Comp221752,Domain001,,,,140490,0x25e7ac5,,,lsass.exe,0x2c8,,,,Comp906551
7,Scanner,Comp728548,Domain001,,,,119711,0xe97058,,,,,,,,
4,User927159,ActiveDirectory,Domain001,,,,139814,0x3139ad1d,,,,,Network,3.0,,
2,User078683,Comp370444,Domain001,,Comp095758,Kerberos,123364,0x33083399,,,,,Network,3.0,,
3,User867592,Comp370343,Domain001,,Comp370343,Negotiate,124806,0x3e7,,,Proc858929.exe,0x9e8,Interactive,2.0,An Error occured during Logon.,
6,User721628,Comp916004,Domain001,,,,119227,0x3e7,,,Proc811977.exe,0x1494,,,,Comp457365
2,Comp924290$,ActiveDirectory,Domain001,,Comp924290,NTLM,140252,0x3147d064,,,,,Network,3.0,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,124945,,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,124097,0x227a91cd2,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,125387,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
6,AppService,Comp911314,Domain001,,,,125812,0x1b19bb99,,,Proc363817.exe,0x3280,,,,EnterpriseAppServer
2,User981214,ActiveDirectory,Domain001,,Comp645830,Kerberos,125075,0x18e25de5,,,,,Network,3.0,,
6,User927159,Comp581624,Domain001,,,,119719,0xd989a54,,,Proc746489.exe,0x3214,,,,ActiveDirectory
2,User878635,EnterpriseAppServer,Domain001,,Comp384119,Kerberos,124927,0x31d436a,,,,,Network,3.0,,
6,User440814,Comp916004,Domain001,,,,119043,0x3e7,,,Proc811977.exe,0x165c,,,,Comp457365
6,User056933,Comp232908,Domain001,,,,123463,0x3e7,,,winlogon.exe,0x1b44,,,,Comp457365
2,User898011,Comp256596,Domain001,,Comp907505,Kerberos,125701,0x75989a9,,,,,Network,3.0,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,119668,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
7,Comp916004$,Comp916004,Domain001,,,,125210,0x510b17d3,,,,,,,,
4,User279449,EnterpriseAppServer,Domain001,,,,125301,0x3292368,,,,,Network,3.0,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,124925,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
4,Comp671433$,ActiveDirectory,Domain001,,,,119596,0x2e837159,,,,,Network,3.0,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,124265,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
6,User586731,Comp095714,Domain001,,,,123409,0xf237d72,,,Proc908852.exe,0x1bf4,,,,Comp916004
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,140329,,,,,,,,,
1,Scanner,Comp064342,Domain002,0xc0000064,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,125674,,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,140405,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
4,User378309,Comp983832,Domain001,,,,123594,0xa5554c7d,,,,,Network,3.0,,
2,Comp079636$,ActiveDirectory,Domain001,,Comp079636,Kerberos,125240,0x18e7321b,,,,,Network,3.0,,
6,User902351,Comp916004,Domain001,,,,119825,0x3e7,,,Proc811977.exe,0x165c,,,,Comp457365
7,system,Comp273343,nt authority,,,,124018,0x3e7,,,,,,,,
4,Comp916004$,Comp916004,Domain001,,,,120233,0x2262ce68a,,,,,Network,3.0,,
7,Comp916004$,Comp916004,Domain001,,,,125434,0x40a4cecb,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,123585,0x22775f72e,,,,,,,,
6,User581656,Comp956943,Domain001,,,,125899,0x3e7,,,lsass.exe,0x2d8,,,,Comp457365
1,User316856,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,119408,,,,,,,,,
6,User927159,Comp581624,Domain001,,,,125108,0xd989a54,,,Proc746489.exe,0x3214,,,,ActiveDirectory
3,AppService,EnterpriseAppServer,Domain001,,EnterpriseAppServer,Negotiate,124850,0x24b9b,,,Proc813133.exe,0x7c8,Interactive,2.0,The specified account's password has expired.,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,140005,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
1,Administrator,ActiveDirectory,Domain001,0xc0000234,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,119362,,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,139536,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
7,Comp916004$,Comp916004,Domain001,,,,119046,0x225b59564,,,,,,,,
6,User826312,Comp370343,Domain001,,,,124852,0x3e7,,,winlogon.exe,0x2c8,,,,Comp457365
7,Comp916004$,Comp916004,Domain001,,,,119449,0x1d76bddba,,,,,,,,
6,User253419,Comp909833,Domain001,,,,119702,0x42b44,,,Proc739117.exe,0x1074,,,,Comp457365
7,Comp916004$,Comp916004,Domain001,,,,119233,0x225caa651,,,,,,,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,139799,,,,,,,,,
2,User199890,ActiveDirectory,Domain001,,Comp408472,Kerberos,124020,0xbfd02c8,,,,,Network,3.0,,
4,Comp916004$,Comp916004,Domain001,,,,140725,0x400062f0,,,,,Network,3.0,,
4,User328768,ActiveDirectory,Domain001,,,,124059,0xbfda1a5,,,,,Network,3.0,,
3,AppService,EnterpriseAppServer,Domain001,,EnterpriseAppServer,Negotiate,140032,0x24b9b,,,Proc813133.exe,0x7c8,Interactive,2.0,The specified account's password has expired.,
4,User864492,Comp805594,Domain001,,,,140035,0x205ebdfb,,,,,Network,3.0,,
4,Comp916004$,Comp916004,Domain001,,,,119482,0x225e2fdab,,,,,Network,3.0,,
2,Comp338947$,Comp876177,Domain001,,Comp288551,Kerberos,123619,0x6b6ba3fe,,,,,Network,3.0,,
4,Comp916004$,Comp916004,Domain001,,,,123476,0x3bf74dbe,,,,,Network,3.0,,
2,User286198,ActiveDirectory,Domain001,,Comp613132,Kerberos,139524,0x1a6c2051,,,,,Network,3.0,,
1,User954974,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,120331,,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,123935,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
6,User927159,Comp581624,Domain001,,,,120314,0xd989a54,,,Proc746489.exe,0x3214,,,,ActiveDirectory
7,Scanner,EnterpriseAppServer,Domain001,,,,119298,0x4f05fcd,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,139957,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
7,Scanner,Comp185347,Domain001,,,,125682,0x36427750,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,139957,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
6,User353301,Comp691556,Domain001,,,,140093,0x27483f62,,,Proc609664.exe,0x2f00,,,,EnterpriseAppServer
4,User247565,ActiveDirectory,Domain001,,,,139549,0xd61e13f,,,,,Network,3.0,,
7,Comp916004$,Comp916004,Domain001,,,,140642,0x499cd17d,,,,,,,,
6,Administrator,Comp520997,Domain001,,,,123624,0x1bf3d,,,Proc152044.exe,0x598,,,,ActiveDirectory
4,Comp237632$,ActiveDirectory,Domain001,,,,123380,0x11e2739e,,,,,Network,3.0,,
7,Comp916004$,Comp916004,Domain001,,,,125485,0x40a8727f,,,,,,,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,125534,,,,,,,,,
2,Administrator,ActiveDirectory,Domain001,,Comp916004,Kerberos,123867,0xbf3ffe4,,,,,Network,3.0,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,123869,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,140171,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,124950,,,,,,,,,
6,User868792,Comp392594,Domain001,,,,139608,0x260be22e,,,Proc658859.exe,0x364,,,,Comp916004
2,Comp916004$,Comp916004,Domain001,,Comp916004,Kerberos,124317,0x3ff88841,,,,,Network,3.0,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,120057,,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,139570,0x45236bc9,,,,,,,,
2,Comp161852$,ActiveDirectory,Domain001,,Comp161852,Kerberos,119966,0x1847bac6,,,,,Network,3.0,,
4,Comp575367$,ActiveDirectory,Domain001,,,,140367,0x314b37b2,,,,,Network,3.0,,
0,User790331,ActiveDirectory,Domain001,,,,125089,,,,,,,,,
7,AppService,EnterpriseAppServer,EnterpriseAppServer,,,,140059,0xddd45f7,,,,,,,,
2,Comp237436$,ActiveDirectory,Domain001,,Comp237436,NTLM,123413,0x3619ce0f,,,,,Network,3.0,,
4,User857780,ActiveDirectory,Domain001,,,,123764,0xbf6ab49,,,,,Network,3.0,,
2,AppService,Comp894088,Domain001,,Comp807801,NTLM,124233,0xf8606fd,,,,,Network,3.0,,
3,User101693,Comp878069,Domain001,,Comp878069,Negotiate,125748,0x3e7,,,Proc858929.exe,0x1808,CachedInteractive,11.0,Unknown user name or bad password.,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,124779,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
2,User956631,ActiveDirectory,Domain001,,Comp952714,Kerberos,124445,0xc077a33,,,,,Network,3.0,,
4,Scanner,Comp284087,Domain001,,,,125464,0x13562845a,,,,,Network,3.0,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,124091,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
2,Comp751902$,ActiveDirectory,Domain001,,Comp751902,Kerberos,124231,0x11fa119d,,,,,Network,3.0,,
0,User614102,ActiveDirectory,Domain001,,,,120017,,,,,,,,,
3,User778361,Comp130896,Domain001,,Comp130896,Negotiate,140310,0x3e7,,,winlogon.exe,0x360,Interactive,2.0,Unknown user name or bad password.,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,119354,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
2,User212724,ActiveDirectory,Domain001,,Comp675557,Kerberos,125812,0xc26f62b,,,,,Network,3.0,,
7,Scanner,Comp738078,Domain001,,,,123661,0x19d8c663,,,,,,,,
6,User353829,Comp916004,Domain001,,,,119940,0x3e7,,,Proc811977.exe,0x1494,,,,Comp457365
4,User554590,ActiveDirectory,Domain001,,,,119879,0x1845403f,,,,,Network,3.0,,
2,User253287,Comp010804,Domain001,,Comp755727,Kerberos,140462,0x8396c2c6,,,,,Network,3.0,,
7,system,Comp972950,nt authority,,,,119529,0x3e7,,,,,,,,
2,User833051,ActiveDirectory,Domain001,,Comp550593,Kerberos,140332,0x314a83df,,,,,Network,3.0,,
7,Comp916004$,Comp916004,Domain001,,,,123734,0x1da9a09cd,,,,,,,,
4,Comp421842$,ActiveDirectory,Domain001,,,,140766,0x1a8dc863,,,,,Network,3.0,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,124198,,,,,,,,,
2,User754788,Comp915658,Domain001,,Comp264911,Kerberos,119547,0x1b1efdf6,,,,,Network,3.0,,
6,User120083,Comp916004,Domain001,,,,123357,0x3e7,,,Proc811977.exe,0x1494,,,,Comp457365
4,Comp847458$,ActiveDirectory,Domain001,,,,119356,0x359572a9,,,,,Network,3.0,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,124887,,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,125870,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
7,ActiveDirectory$,ActiveDirectory,Domain001,,,,139896,0xd014f35,,,,,,,,
1,Administrator,ActiveDirectory,Domain001,0xc0000234,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,140593,,,,,,,,,
1,User256337,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,139505,,,,,,,,,
6,User362224,ActiveDirectory,Domain001,,,,125660,0x3e7,,,lsass.exe,0x308,,,,Comp457365
1,User533124,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,123854,,,,,,,,,
2,User196455,ActiveDirectory,Domain001,,Comp604479,Kerberos,123805,0xbf78a2a,,,,,Network,3.0,,
7,AppService,Comp894088,Domain001,,,,124344,0xf88ec5d,,,,,,,,
1,Administrator,ActiveDirectory,Domain001,0xc0000234,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,140062,,,,,,,,,
4,User995456,ActiveDirectory,Domain001,,,,124206,0xc018541,,,,,Network,3.0,,
2,User781574,ActiveDirectory,Domain001,,Comp499072,Kerberos,125415,0x36578f18,,,,,Network,3.0,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,124323,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
7,Comp916004$,Comp916004,Domain001,,,,124290,0x404589b4,,,,,,,,
1,Administrator,ActiveDirectory,Domain001,0xc0000234,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,140672,,,,,,,,,
6,User457884,Comp916004,Domain001,,,,119083,0x3e7,,,Proc811977.exe,0x2b8c,,,,Comp457365
2,Comp313004$,Comp658422,Domain001,,Comp313004,Kerberos,139560,0x21a59f87,,,,,Network,3.0,,
2,Scanner,Comp629013,Domain001,,Comp296454,NTLM,120089,0xd99f4a,,,,,Network,3.0,,
6,AppService,Comp139547,Domain001,,,,123808,0x66e66e,,,Proc653904.exe,0x14d4,,,,EnterpriseAppServer
4,User752554,ActiveDirectory,Domain001,,,,139562,0x31324ba5,,,,,Network,3.0,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,139656,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
7,Comp916004$,Comp916004,Domain001,,,,139732,0x22d960438,,,,,,,,
5,User181140,Comp343469,Domain001,,,,123441,0x10f3226d,,,,,,,,
0,User263925,ActiveDirectory,Domain001,,,,119965,,,,,,,,,
1,Administrator,ActiveDirectory,Domain001,0xc0000234,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,119591,,,,,,,,,
6,Comp295417$,Comp295417,Domain001,,,,120319,0x3e7,,,taskhost.exe,0x938,,,,Comp295417
7,Comp916004$,Comp916004,Domain001,,,,125822,0x406e04d7,,,,,,,,
6,User820488,Comp916004,Domain001,,,,140364,0x3e4,,,Proc423620.exe,0xd28,,,,Comp457365
5,User978492,Comp516901,Domain001,,,,140469,0x493d6,,,,,,,,
2,Scanner,Comp629013,Domain001,,Comp296454,NTLM,120026,0xd63c58,,,,,Network,3.0,,
6,User563444,Comp113078,Domain001,,,,124991,0x3e7,,,winlogon.exe,0x22a8,,,,Comp457365
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,123871,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
7,Comp916004$,Comp916004,Domain001,,,,119457,0x225dede48,,,,,,,,
2,User142822,Comp658422,Domain001,,Comp862832,Kerberos,119526,0x1da91d78,,,,,Network,3.0,,
4,User078764,Comp805594,Domain001,,,,123515,0x1d66f5f3,,,,,Network,3.0,,
6,User927159,Comp581624,Domain001,,,,119124,0xd989a54,,,Proc746489.exe,0x3214,,,,ActiveDirectory
4,Scanner,Comp284087,Domain001,,,,125454,0x135619285,,,,,Network,3.0,,
4,User001230,ActiveDirectory,Domain001,,,,120175,0x184e48ff,,,,,Network,3.0,,
3,AppService,EnterpriseAppServer,Domain001,,EnterpriseAppServer,Negotiate,120250,0x28244,,,Proc813133.exe,0x778,Interactive,2.0,The specified account's password has expired.,
6,Comp137619$,Comp137619,Domain001,,,,119094,0x3e7,,,taskhost.exe,0x1998,,,,Comp137619
2,User951500,ActiveDirectory,Domain001,,Comp672426,Kerberos,140173,0x3145233c,,,,,Network,3.0,,
2,User383046,ActiveDirectory,Domain001,,Comp510523,Kerberos,123984,0x11f2da1d,,,,,Network,3.0,,
2,Comp488254$,ActiveDirectory,Domain001,,Comp488254,Kerberos,124102,0x11f629e0,,,,,Network,3.0,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,120164,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
2,Comp224022$,Comp256596,Domain001,,Comp224022,Kerberos,123346,0x7345045,,,,,Network,3.0,,
4,Comp091926$,ActiveDirectory,Domain001,,,,125098,0x18e2adc5,,,,,Network,3.0,,
7,Comp916004$,Comp916004,Domain001,,,,120079,0x3b2c477f,,,,,,,,
6,User927159,Comp581624,Domain001,,,,139812,0xd989a54,,,Proc746489.exe,0x3214,,,,ActiveDirectory
0,User667009,ActiveDirectory,Domain001,,,,124020,,,,,,,,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,119706,,,,,,,,,
3,AppService,EnterpriseAppServer,Domain001,,EnterpriseAppServer,Negotiate,140460,0x24b9b,,,Proc813133.exe,0x7c8,Interactive,2.0,The specified account's password has expired.,
4,User492606,Comp805594,Domain001,,,,123947,0x1d7b1afe,,,,,Network,3.0,,
6,User927159,Comp581624,Domain001,,,,125714,0xd989a54,,,Proc746489.exe,0x3214,,,,ActiveDirectory
0,User441808,ActiveDirectory,Domain001,,,,125173,,,,,,,,,
4,Comp916004$,Comp916004,Domain001,,,,125422,0x40a2f8d5,,,,,Network,3.0,,
3,AppService,EnterpriseAppServer,Domain001,,EnterpriseAppServer,Negotiate,142923,0x24b9b,,,Proc813133.exe,0x7c8,Interactive,2.0,The specified account's password has expired.,
7,Comp916004$,Comp916004,Domain001,,,,139694,0x22d90d794,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,124135,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
5,User682980,Comp668800,Domain001,,,,140649,0x1626d24,,,,,,,,
0,User320537,ActiveDirectory,Domain001,,,,139735,,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,124519,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
6,User409209,Comp916004,Domain001,,,,125116,0x3e7,,,Proc811977.exe,0x2b8c,,,,Comp457365
2,Comp916004$,Comp916004,Domain001,,Comp916004,Kerberos,125812,0x447fc9b2,,,,,Network,3.0,,
1,User101381,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,124447,,,,,,,,,
6,Administrator,Comp520997,Domain001,,,,124285,0x1bf3d,,,Proc152044.exe,0x598,,,,ActiveDirectory
7,ActiveDirectory$,ActiveDirectory,Domain001,,,,119412,0x123cbde2,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,125269,0x1d953ec6c,,,,,,,,
1,Administrator,ActiveDirectory,Domain001,0xc0000234,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,119248,,,,,,,,,
6,User289494,Comp738736,Domain001,,,,124054,0x17d0ef,,,svchost.exe,0x35c,,,,Comp916004
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,124295,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
7,Comp916004$,Comp916004,Domain001,,,,140540,0x22de29bcf,,,,,,,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,120129,,,,,,,,,
1,Administrator,ActiveDirectory,Domain001,0xc0000234,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,140558,,,,,,,,,
3,User859655,Comp405747,Domain001,,Comp405747,Negotiate,119379,0x3e7,,,Proc858929.exe,0x2264,Interactive,2.0,Unknown user name or bad password.,
7,Comp916004$,Comp916004,Domain001,,,,123625,0x22779958e,,,,,,,,
4,User495214,ActiveDirectory,Domain001,,,,119981,0x2e8faf68,,,,,Network,3.0,,
6,User186522,Comp089593,Domain001,,,,119738,0x3e7,,,lsass.exe,0x2a0,,,,Comp457365
1,User440455,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,125879,,,,,,,,,
4,User754788,Comp401202,Domain001,,,,124798,0x1f3d3c57,,,,,Network,3.0,,
6,User927159,Comp581624,Domain001,,,,140105,0xd989a54,,,Proc746489.exe,0x3214,,,,ActiveDirectory
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,124681,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
2,User579316,ActiveDirectory,Domain001,,Comp385933,Kerberos,119285,0x2e797596,,,,,Network,3.0,,
